0,297,0,0,,,"Samuel Ryder Academy is a school at the heart of its community, providing an outstanding educational experience for all its students.",3247918900,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
0,231,0,0,,,"Enseignant agronomie ESA Angers, Responsable licence pro PV, transmettre aujourd’hui une passion #colza #selection #semences #esa @groupe_esa",985052162672734208,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
0,721,0,0,,,We are a UK charity working to promote and support long-term experimental ecology throughout the UK. #LTER #ecology #ecosystem #ECT10 #scicomm,358178512,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
1,922,0,0,,,The Industry initiative that encourages and promotes best practice in the use of pesticides in agriculture through voluntary stewardship and uptake of IPM.,3186215991,"Very interesting! The #ClassicalExperiments provide an invaluable source of long term data for so many purposes. Also interesting to see “Broadbalk Wilderness” at the top of the image.....you forget Hertfordshire (and most of 🇬🇧) would be woodland if no one farmed! @Rothamsted https://t.co/L5FBsStlIN
Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs"
0,2863,0,0,,,"Day job teaching crop production at Harper Adams University. Hobby breeding naked barley, rivet, spelt & bread wheat. Own views etc.",2711545020,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
0,48,0,0,,,,4451932918,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
0,2346,0,0,,,Arable Technical Manager for Limagrain UK. Views are my own.,3467329413,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
0,701,0,0,,,"Post-doctoral Ecosystems Modeller and Weed Ecologist @Rothamsted
  🌾 Agriculture 🌿 Ecology 🖥 Modelling 👩‍🎓 Academic life",70681308,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
0,13950,0,0,,,Established in 1843. Providing agriculture with science and innovation to develop environmentally sustainable solutions for food and energy production.,87922339,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
19,280,2,8,,,The electronic Rothamsted Archive (e-RA) a permanent managed database for secure storage of Rothamsted's historical long term experiment data FAIR & open access,888499448,Broadbalk 175th year wheat yields 2018 now available from e-RA. Chart showing actual variation in yields across the field experiment and aerial photo showing the variation in crops per plot in June - a living histogram! #Broadbalk @Rothamsted #fairdata #openaccess https://t.co/93fWIcUMQs
0,1252,0,0,,,"Scientist (@BASFAg), been doing #biotechnology for ever, Golfer, Proud Parent and Grandparent, Gardener, #Toastmaster, #AgVocate and views +opinions are my own.",938417788472963072,@SajeevEM @Rothamsted The organic wheat in the long term #Broadbalk study does not do well versus conventional so don’t hold your breath organic lovers.
9,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,Early start today - off to Germany to present @Rothamsted long-term experiments and developing a global network for long term agricultural experiments. Hopefully by Tuesday I'll have stopped dreaming about #broadbalk
0,831,0,0,,,"Botany, farming, food, sustainability & more. Hunter/gatherer when I get time. Following data & evidence, not headlines. Perspective from UK, Brazil & USA.",708346432395157504,"#VocêSabia: o britânico Broadbalk é o mais antigo experimento agrícola contínuo do mundo. Ele é mantido há 176 anos em um campo de 6 hectares na cidadezinha de Harpenden. Confira algumas descobertas do projeto na reportagem da @exame #ScienceIsGREAT 🔬

https://t.co/TM3vraVhHw"
0,13950,0,0,,,Established in 1843. Providing agriculture with science and innovation to develop environmentally sustainable solutions for food and energy production.,87922339,"#VocêSabia: o britânico Broadbalk é o mais antigo experimento agrícola contínuo do mundo. Ele é mantido há 176 anos em um campo de 6 hectares na cidadezinha de Harpenden. Confira algumas descobertas do projeto na reportagem da @exame #ScienceIsGREAT 🔬

https://t.co/TM3vraVhHw"
0,280,0,0,,,The electronic Rothamsted Archive (e-RA) a permanent managed database for secure storage of Rothamsted's historical long term experiment data FAIR & open access,888499448,"Broadbalk: The science behind the longest agricultural experiment in history https://t.co/Dp3aaqTq7C
Broadbalk: A ciência por trás do experimento agrícola mais longo da história https://t.co/tnCHrzjsHJ"
1,2501,1,0,,,"Back off, man. I'm a #Scientwist!
#Physicsteaching, #Web 2.0, #SecondLife, #RPG, #HistoryofPhysics, #Epistemology, …I do my best to make #Physics #interesting!",22409300,Broadbalk: A ciência por trás do experimento agrícola mais longo da história https://t.co/tnCHrzjsHJ
0,25,0,0,,,Always putting my shit together.,248433555,"#VocêSabia: o britânico Broadbalk é o mais antigo experimento agrícola contínuo do mundo. Ele é mantido há 176 anos em um campo de 6 hectares na cidadezinha de Harpenden. Confira algumas descobertas do projeto na reportagem da @exame #ScienceIsGREAT 🔬

https://t.co/TM3vraVhHw"
12,18446,0,3,,,"British Mission in Brazil / Embaixada e Consulados Britânicos (Inglaterra, Escócia, País de Gales, Irlanda do Norte) no Brasil. HMA / Embaixador: @VijayR_HMG",44632152,"#VocêSabia: o britânico Broadbalk é o mais antigo experimento agrícola contínuo do mundo. Ele é mantido há 176 anos em um campo de 6 hectares na cidadezinha de Harpenden. Confira algumas descobertas do projeto na reportagem da @exame #ScienceIsGREAT 🔬

https://t.co/TM3vraVhHw"
3,777,0,0,,,"Berlin-based biologist 🌱💚
 #bioeconomy #scicomm #environment #biodiversity #agriculture #innovation #biotech #food #3Dprinting #boardgames (personal opinion)",842330452056764416,@eRA_Curator @Rothamsted I have been there once and saw the Broadbalk with my own eyes - so impressive!
1,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,Updated draft dataset for #Broadbalk farm operations 1948-2017 https://t.co/guOI5FUpxn
0,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,A chilly start here at #Rothamsted with -7 degrees and fog rolling across #broadbalk #harpendenweather #harpenden #Winterwatch #frost #fog https://t.co/miK0wzEsUa
0,854,0,0,,,Farmer & Contractor Herts NFU County Chair,124270548,A chilly start here at #Rothamsted with -7 degrees and fog rolling across #broadbalk #harpendenweather #harpenden #Winterwatch #frost #fog https://t.co/miK0wzEsUa
8,148,0,2,,,Field Trials Technician @Rothamsted,1094771408,A chilly start here at #Rothamsted with -7 degrees and fog rolling across #broadbalk #harpendenweather #harpenden #Winterwatch #frost #fog https://t.co/miK0wzEsUa
0,172,0,0,,,Farm conservation adviser for FWAGSW based in Gloucestershire,3408752800,I’ve never seen this much earthworm casting around the edge of Broadbalk before. Not much in the field though... https://t.co/W3tKuA4wUU
0,138,0,0,,,"Fun with Agricultural Engineering & Soil Science
In support of #wormscience",934877549695553537,"Broadbalk wheat grain is measured for standard grain quality characteristics - including Hagberg Falling number, TGW &amp; Hectolitre weights @Rothamsted data is available since 1974 from e-RA #Broadbalk https://t.co/JB9buA0DpW https://t.co/MUgGP6xpSz"
4,3124,0,0,,,"#soilscience #earthworms #micronutrients former NERC Soil Security Fellow studying #soilhealth, #selenium and sharing my #zerotillage research.",4727331819,"@MtTreanor There is a lot of A.Longa (black headed worm) activity in this mild, wet weather. Not surprised to see few casts in the cropped field, this type of worm is uncommon within Broadbalk"
0,1187,0,0,,,"Agvocate, sometime politico, LTL, Gen X, first generation Kiwi trying to help rural NZ achieve kaitiakitanga. Views are my own.",615490779,@ProfBrianCox At @Rothamsted our longest running agricultural experiment #broadbalk is in its 176th year and our newest long-term experiments will take 105 years to complete one full cycle (but we hope to get some useful data before then)
0,13950,0,0,,,Established in 1843. Providing agriculture with science and innovation to develop environmentally sustainable solutions for food and energy production.,87922339,@ProfBrianCox At @Rothamsted our longest running agricultural experiment #broadbalk is in its 176th year and our newest long-term experiments will take 105 years to complete one full cycle (but we hope to get some useful data before then)
7,232,1,3,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,@ProfBrianCox At @Rothamsted our longest running agricultural experiment #broadbalk is in its 176th year and our newest long-term experiments will take 105 years to complete one full cycle (but we hope to get some useful data before then)
27,3124,3,1,,,"#soilscience #earthworms #micronutrients former NERC Soil Security Fellow studying #soilhealth, #selenium and sharing my #zerotillage research.",4727331819,I’ve never seen this much earthworm casting around the edge of Broadbalk before. Not much in the field though... https://t.co/W3tKuA4wUU
0,334,0,0,,,"Bringing you top quality agricultural content: crop protection, crop breeding and physiology, agroecology",4066510109,"Broadbalk wheat grain is measured for standard grain quality characteristics - including Hagberg Falling number, TGW &amp; Hectolitre weights @Rothamsted data is available since 1974 from e-RA #Broadbalk https://t.co/JB9buA0DpW https://t.co/MUgGP6xpSz"
0,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,"Broadbalk wheat grain is measured for standard grain quality characteristics - including Hagberg Falling number, TGW &amp; Hectolitre weights @Rothamsted data is available since 1974 from e-RA #Broadbalk https://t.co/JB9buA0DpW https://t.co/MUgGP6xpSz"
4,280,0,3,,,The electronic Rothamsted Archive (e-RA) a permanent managed database for secure storage of Rothamsted's historical long term experiment data FAIR & open access,888499448,"Broadbalk wheat grain is measured for standard grain quality characteristics - including Hagberg Falling number, TGW &amp; Hectolitre weights @Rothamsted data is available since 1974 from e-RA #Broadbalk https://t.co/JB9buA0DpW https://t.co/MUgGP6xpSz"
0,647,0,0,,,"Improve your data management & research communications; free (NERC funded) learning. Tweets: environment, data, science, academia, training.",904463932609441794,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,54,0,0,,,,106840523,Ye olde map showing the manor and grounds of @Rothamsted in1623 - and how little the fields layout has changed in nearly 400 years - spot Broadbalk (Lower sheepcote fields) #oldmaps #agriculture #broadbalk https://t.co/TrRMhVEztN
0,2346,0,0,,,Arable Technical Manager for Limagrain UK. Views are my own.,3467329413,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,362,0,0,,,"Cactus enthusiast & horror film fanatic. PhD student in Sanders/Miller lab at JIC working on Zn in plants. All views are, very sadly, my own. (she/her)",518764689,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,155,0,0,,,"Constant gardener and fertiliser advocate. Arsenal West Stander.                                               
All views my own: N.B. R/Ts not an endorsement!",1524385316,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,3998,0,0,,,"Bioinformatician at @JamesHuttonInst @HuttonICS,  genome analysis etc; one of major developers on @Biopython; @OBF_news treasurer. Tweets are my own. He/him/his",58756672,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,1717,0,0,,,"Data science stuff at @EarlhamInst, feminatheist, open source advocate, heavy metal lover, bigot slayer, @docfrogs coffee, @EndSoteria @antididact guitarist.",53893339,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,124,0,0,,,Collaborative Open Plant Omics: Data to publication for the life sciences,2776371427,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,138,0,0,,,"Fun with Agricultural Engineering & Soil Science
In support of #wormscience",934877549695553537,Ye olde map showing the manor and grounds of @Rothamsted in1623 - and how little the fields layout has changed in nearly 400 years - spot Broadbalk (Lower sheepcote fields) #oldmaps #agriculture #broadbalk https://t.co/TrRMhVEztN
0,138,0,0,,,"Fun with Agricultural Engineering & Soil Science
In support of #wormscience",934877549695553537,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,553,0,0,,,"A £6.4m partnership of seven Devon-based, world class organisations, part-funded by the European Regional Development Fund.",1018775741016797184,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,503,0,0,,,Toward Sustainable Grazing Livestock Systems - Pasture Management - Ruminants Production - Grazing Behaviour - NIRS. Tweets are my own.,194264196,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,214,0,0,,,"Senior Bioinformatics Scientist @Rothamsted & core @KnetMiner developer- working on bioinformatics software/web apps, text mining, ML, interactive viz. & DevOps",77710421,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,109,0,0,,,,3270633067,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,495,0,0,,,"Soil scientist, partly retired. Connected with Rothamsted Research. Also University of Reading, UK, and Nanjing Agricultural University, China.",4662948142,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,1277,0,0,,,Climate Change & Agriculture Scientist- promotor de @RedRemedia-IPCC lead Author https://www.ipcc-nggip.iges.or.jp/public/2019rf/index.html    (Livestock&soil),1536664122,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,178,0,0,,,Life Cycle Assessment Scientist at @AgResearchNEWS.,243395903,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,1787,0,0,,,Director of Rothamsted Research - Global Science for Lasting Benefits,1043602884,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,13950,0,0,,,Established in 1843. Providing agriculture with science and innovation to develop environmentally sustainable solutions for food and energy production.,87922339,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,1030,0,0,,,Spatial Ecologist @marinescotland. Recently passed PhD @CranfieldUni & @JamesHuttonInst. Host of #CampbellsFootballs podcast. Good craic guaranteed!,400917337,Ye olde map showing the manor and grounds of @Rothamsted in1623 - and how little the fields layout has changed in nearly 400 years - spot Broadbalk (Lower sheepcote fields) #oldmaps #agriculture #broadbalk https://t.co/TrRMhVEztN
0,351,0,0,,,Insect Ecologist/Taxonomist/Geek. Views expressed are my own.,1894206476,Ye olde map showing the manor and grounds of @Rothamsted in1623 - and how little the fields layout has changed in nearly 400 years - spot Broadbalk (Lower sheepcote fields) #oldmaps #agriculture #broadbalk https://t.co/TrRMhVEztN
0,13950,0,0,,,Established in 1843. Providing agriculture with science and innovation to develop environmentally sustainable solutions for food and energy production.,87922339,Ye olde map showing the manor and grounds of @Rothamsted in1623 - and how little the fields layout has changed in nearly 400 years - spot Broadbalk (Lower sheepcote fields) #oldmaps #agriculture #broadbalk https://t.co/TrRMhVEztN
12,280,1,5,,,The electronic Rothamsted Archive (e-RA) a permanent managed database for secure storage of Rothamsted's historical long term experiment data FAIR & open access,888499448,Ye olde map showing the manor and grounds of @Rothamsted in1623 - and how little the fields layout has changed in nearly 400 years - spot Broadbalk (Lower sheepcote fields) #oldmaps #agriculture #broadbalk https://t.co/TrRMhVEztN
55,232,1,17,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,Good metadata never goes out of fashion. 19th Century #broadbalk sample #metadata (although now digitised and barcoded too). https://t.co/8hTOCCgBFC
0,721,0,0,,,We are a UK charity working to promote and support long-term experimental ecology throughout the UK. #LTER #ecology #ecosystem #ECT10 #scicomm,358178512,"And using data from 16 long-term experiments including #Broadbalk, #Parkgrass, Highfield, Fosters and Woburn Ley-Arable expts, Amounts of Straw expts, Wilderness expts, Woburn Organic and Green Manuring expts, #ExhaustionLand, Woburn Market Garden &amp; Saxmundham Rotations. Wow😮 https://t.co/EyLVLsqsmo"
4,232,0,1,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,"And using data from 16 long-term experiments including #Broadbalk, #Parkgrass, Highfield, Fosters and Woburn Ley-Arable expts, Amounts of Straw expts, Wilderness expts, Woburn Organic and Green Manuring expts, #ExhaustionLand, Woburn Market Garden &amp; Saxmundham Rotations. Wow😮 https://t.co/EyLVLsqsmo
Great to see that the ""4 per 1000"" paper by our @Rothamsted colleagues, based on the Rothamsted long-term experiments, is the second most downloaded paper from the Global Change Biology journal in 2018  https://t.co/BgTWO1AtjJ #agriculture #soil #carbonsequestration https://t.co/UZd6bA1aWB"
0,143,0,0,,,"I met the Muppets.  Honestly, literally, the Muppets. The actual Muppets.",302691039,"#broadbalk FYM and nil plots (no ferts since 1843) this morning. 1st is no herbicide section (FYM on left) in foreground then continuous wheat with herbicide. Second shows 3 rotation sections with oats (foreground), wheat thens beans (FYM on right). https://t.co/fa60dPxTlU"
0,721,0,0,,,We are a UK charity working to promote and support long-term experimental ecology throughout the UK. #LTER #ecology #ecosystem #ECT10 #scicomm,358178512,"#broadbalk FYM and nil plots (no ferts since 1843) this morning. 1st is no herbicide section (FYM on left) in foreground then continuous wheat with herbicide. Second shows 3 rotation sections with oats (foreground), wheat thens beans (FYM on right). https://t.co/fa60dPxTlU"
0,1772,0,0,,,Scientific illustrations and videos (#scicomm). Have a look!,4518716163,"#broadbalk FYM and nil plots (no ferts since 1843) this morning. 1st is no herbicide section (FYM on left) in foreground then continuous wheat with herbicide. Second shows 3 rotation sections with oats (foreground), wheat thens beans (FYM on right). https://t.co/fa60dPxTlU"
2,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,"Couple more pics of the new rotation experiment, next to #broadbalk. First is a no-till plot with struggling OSR and volunteer oats from previous crop sprayed off (so I'm told!). https://t.co/cHq2ErBDie"
6,232,1,3,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,"#broadbalk FYM and nil plots (no ferts since 1843) this morning. 1st is no herbicide section (FYM on left) in foreground then continuous wheat with herbicide. Second shows 3 rotation sections with oats (foreground), wheat thens beans (FYM on right). https://t.co/fa60dPxTlU"
0,317,0,0,,,,944818692,"@YolodyKim @teralytic One approach does not have to be at the exclusion of another. Again, go look at Broadbalk the longest running agri experiment in the world."
2,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,"Well that was fun - thanks to Tesseract and some terribly written Python I've extracted farm operations for #Broadbalk from the 1952-2000 Rothamsted yield books into one dataset - now needs some manual curation, but not bad for a first(ish) pass https://t.co/guOI5Gc0VX"
10,196,0,0,,,Supporting PhD students throughout their studies @Rothamsted,1467246342,My RED January run was made so much better by this beautiful view of Broadbalk @Rothamsted #loveworkinghere #REDJanuary2019 #runningforollie https://t.co/8Gy9lvaq6H
0,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,@RobCN23 eRADoc https://t.co/ttcFXC8enh has an extensive archive documenting Rothamsted experiments including Broadbalk. The 1968 Report Part 2 (https://t.co/24aPrBGEY7) gives a detailed description of Broadbalk from 1843-1967. The Guides provide briefer descriptions.
4,1252,0,0,,,"Scientist (@BASFAg), been doing #biotechnology for ever, Golfer, Proud Parent and Grandparent, Gardener, #Toastmaster, #AgVocate and views +opinions are my own.",938417788472963072,"I had the great experience of seeing the @Rothamsted #Broadbalk experiment last year - thanks to all the staff at @Rothampstead that give of their time to take visitors around their site including the amazing archive and present #wheat breeding program. https://t.co/bxlCACtCPA
Nice to see @Rothamsted #Broadbalk experiment getting a mention from @UKRI_CEO at @oxfordfarming #ofc19. Really is an incredibly valuable trial."
0,680,0,0,,,"agronomist (all views are my own), married to a gorgeous woman, mad about crops and shooting, love F1 and proud owner of a dog pack! Now we’re farming.",46077799,Evening twitter is there a book in the world which discuss’s the history of broadbalk and the morrow plots in USA?
0,495,0,0,,,"Soil scientist, partly retired. Connected with Rothamsted Research. Also University of Reading, UK, and Nanjing Agricultural University, China.",4662948142,Nice to see @Rothamsted #Broadbalk experiment getting a mention from @UKRI_CEO at @oxfordfarming #ofc19. Really is an incredibly valuable trial.
0,482,0,0,,,Creating Chemistry and embracing genetics for a sustainable future. Global sustainability @ BASF Agricultural Solutions. 🇪🇺🇪🇺🇪🇺These are my own views,70672287,Nice to see @Rothamsted #Broadbalk experiment getting a mention from @UKRI_CEO at @oxfordfarming #ofc19. Really is an incredibly valuable trial.
0,13950,0,0,,,Established in 1843. Providing agriculture with science and innovation to develop environmentally sustainable solutions for food and energy production.,87922339,Nice to see @Rothamsted #Broadbalk experiment getting a mention from @UKRI_CEO at @oxfordfarming #ofc19. Really is an incredibly valuable trial.
10,633,1,3,,,"@ScotLandEstates Agriculture & Forestry Policy Adviser, @RoyalAgUni BSc & MSc, Soil geek, cricket fan @theFarmersClub U30's Vice Chairman {All views my own}",351830975,Nice to see @Rothamsted #Broadbalk experiment getting a mention from @UKRI_CEO at @oxfordfarming #ofc19. Really is an incredibly valuable trial.
0,317,0,0,,,,944818692,"@YolodyKim @teralytic Well considering we've had mineral P fert for approx 150 yrs and mineral N for around 100 there is plenty of biology in the thousands of soils I test each year. It's 100% possible to maintain SOM, biology and soil health whilst using mineral nutrition. Go check out Broadbalk."
0,427,0,0,,,"Controlling weeds, precisely. 

Follow for the latest in precision weed control tech and developments from the @Sydney_Uni Weeds Research Team in Narrabri.",1019029983535063040,We have new data 2017 &amp; 2018 for weeds surveyed on the no-herbicide section of #Broadbalk wheat experiment @Rothamsted after 2 years fallow (2015-16) Available from the @eRA_Curator For further information see the eRA website https://t.co/564iATtDvR this photo plot 2.1 fym https://t.co/dhTtdeZxMu
0,942,0,0,,,Precision Weed Control Scientist | aspiring roboticist/machine vision user | @Sydney_Science | @thoughtforfood_ Ambassador | @AgriEducate | All views my own,707819074714247169,We have new data 2017 &amp; 2018 for weeds surveyed on the no-herbicide section of #Broadbalk wheat experiment @Rothamsted after 2 years fallow (2015-16) Available from the @eRA_Curator For further information see the eRA website https://t.co/564iATtDvR this photo plot 2.1 fym https://t.co/dhTtdeZxMu
6,701,0,0,,,"Post-doctoral Ecosystems Modeller and Weed Ecologist @Rothamsted
  🌾 Agriculture 🌿 Ecology 🖥 Modelling 👩‍🎓 Academic life",70681308,"Want to know what weeds you can find on the worlds longest running agricultural experiment? The data we collected on the herbicide free section of #broadbalk this summer is now available! https://t.co/Ua2FBukvpm
We have new data 2017 &amp; 2018 for weeds surveyed on the no-herbicide section of #Broadbalk wheat experiment @Rothamsted after 2 years fallow (2015-16) Available from the @eRA_Curator For further information see the eRA website https://t.co/564iATtDvR this photo plot 2.1 fym https://t.co/dhTtdeZxMu"
0,232,0,0,,,"Ecoinformatics group leader at @Rothamsted Research. Interested in #opendata, long term agri-data, data integration. Views my own",799206372701306880,We have new data 2017 &amp; 2018 for weeds surveyed on the no-herbicide section of #Broadbalk wheat experiment @Rothamsted after 2 years fallow (2015-16) Available from the @eRA_Curator For further information see the eRA website https://t.co/564iATtDvR this photo plot 2.1 fym https://t.co/dhTtdeZxMu
0,495,0,0,,,"Soil scientist, partly retired. Connected with Rothamsted Research. Also University of Reading, UK, and Nanjing Agricultural University, China.",4662948142,We have new data 2017 &amp; 2018 for weeds surveyed on the no-herbicide section of #Broadbalk wheat experiment @Rothamsted after 2 years fallow (2015-16) Available from the @eRA_Curator For further information see the eRA website https://t.co/564iATtDvR this photo plot 2.1 fym https://t.co/dhTtdeZxMu
